MATRICULA,IDADE,ESTADO_CIVIL_ALUNOS,RAZAO_INATIVIDADE,TIPO_ENSINO_MEDIO,ANO_FORMATURA_ENSINO_MEDIO,NOTA,ESTATUS,TERMO,GENERO_MASCULINO,NACIONALIDADE_BRASILEIRA_POR_NATURALIZACAO,NACIONALIDADE_ESTRANGEIRA,TIPO_ADMISSAO_DECISAO_JUDICIAL_ADM,TIPO_ADMISSAO_GRADUADO,TIPO_ADMISSAO_REOPCAO,TIPO_ADMISSAO_SISU,TIPO_ADMISSAO_TRANSFERENCIA,TIPO_ADMISSAO_VESTIBULAR,POLITICA_AFIRMATIVA_BONUS,POLITICA_AFIRMATIVA_L1,POLITICA_AFIRMATIVA_L10,POLITICA_AFIRMATIVA_L13,POLITICA_AFIRMATIVA_L14,POLITICA_AFIRMATIVA_L2,POLITICA_AFIRMATIVA_L5,POLITICA_AFIRMATIVA_L6,POLITICA_AFIRMATIVA_L9
119110305,23,3,2,3,2018.0,8.8,0,2023.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110210067,32,3,7,0,2011.0,5.3,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110150167,33,3,7,0,2011.0,4.2,5,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210023,37,3,5,0,2011.0,5.4,0,2009.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110960,29,3,5,3,2011.0,5.0,0,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210415,32,3,0,0,2011.0,3.2,5,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113112447,34,3,5,4,2008.0,-1.0,4,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116211305,29,3,5,4,2015.0,5.0,0,2020.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116110912,29,3,2,4,2015.0,7.8,0,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
115111888,39,0,0,4,2005.0,-1.0,4,2015.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106110114,38,3,7,0,2011.0,8.5,0,2009.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105210155,37,3,5,0,2011.0,6.0,0,2006.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114111520,30,3,0,3,2011.0,0.0,5,2019.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116211245,33,3,2,4,2010.0,7.4,0,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
117110911,25,3,0,4,2016.0,0.3,5,2017.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
102210015,43,3,5,0,2011.0,6.3,0,2005.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210050,34,3,7,0,2011.0,3.6,5,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110143,23,3,2,3,2018.0,7.0,0,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113112109,36,3,0,4,2005.0,-1.0,1,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
119110971,23,3,0,4,2018.0,8.7,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113210621,30,3,1,3,2012.0,0.6,5,2016.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110961,31,3,5,3,2010.0,0.7,5,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116211347,28,3,5,4,2014.0,-1.0,4,2017.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
110110112,33,3,7,0,2011.0,8.0,0,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104110033,41,3,5,0,2011.0,0.0,4,2007.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110101,30,3,5,3,2011.0,5.0,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110087,38,3,5,0,2011.0,0.4,5,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117110913,25,3,7,4,2016.0,6.4,0,2017.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113210105,29,3,0,3,2012.0,0.7,5,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210360,30,3,0,4,2012.0,9.7,0,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
113210410,36,3,5,3,2007.0,7.5,0,2015.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119210167,24,3,2,3,2017.0,9.2,0,2022.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111110113,33,3,5,0,2011.0,-1.0,4,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210451,32,3,5,0,2011.0,8.3,0,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210099,33,3,5,0,2011.0,5.2,0,2011.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103210010,39,3,7,0,2011.0,5.2,0,2006.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110078,39,3,7,0,2011.0,7.0,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110985,25,3,2,4,2016.0,8.4,0,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
119110268,22,3,2,4,2018.0,9.7,0,2023.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113112293,29,3,5,3,2012.0,7.1,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210820,29,3,5,4,2013.0,-1.0,4,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110110073,32,3,7,0,2011.0,7.1,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117210399,27,3,0,3,2014.0,-1.0,4,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109210290,33,3,5,0,2011.0,3.8,5,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116111423,29,3,5,4,2012.0,7.0,0,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
111210949,42,3,0,0,2011.0,8.8,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118110711,24,3,5,4,2017.0,7.4,0,2020.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
116210587,30,3,7,3,2010.0,5.1,0,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113110914,29,3,0,3,2012.0,7.2,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114110467,28,3,5,3,2013.0,10.0,0,2014.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210426,35,3,5,3,2006.0,0.9,5,2013.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109110030,42,3,7,0,2011.0,3.6,5,2011.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114110486,31,1,7,3,2010.0,7.8,0,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110770,23,3,2,4,2017.0,7.5,0,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
115210399,26,3,7,3,2014.0,8.5,0,2016.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119210988,23,3,2,3,2017.0,9.4,0,2020.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115111743,27,3,0,3,2014.0,5.0,0,2015.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116211305,29,3,5,4,2015.0,0.0,5,2019.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
112210067,30,3,0,3,2011.0,8.2,0,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210722,31,3,5,3,2011.0,7.2,0,2013.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114211018,29,3,0,3,2013.0,-1.0,4,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112210099,31,3,0,3,2011.0,7.0,0,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110985,25,3,2,4,2016.0,9.2,0,2023.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
119110971,23,3,0,4,2018.0,9.1,0,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
122110048,31,3,0,3,2013.0,7.5,0,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113210403,29,3,0,3,2012.0,5.0,0,2015.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105210134,38,3,0,0,2011.0,7.1,0,2006.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107110006,34,3,0,0,2011.0,6.4,0,2010.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210818,34,3,5,4,2008.0,-1.0,4,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
113110017,29,3,7,3,2012.0,6.1,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110498,23,3,2,4,2018.0,8.8,0,2019.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
112210099,31,3,0,3,2011.0,-1.0,4,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121111209,22,3,5,4,2019.0,7.4,0,2021.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
115111029,35,3,7,3,2007.0,-1.0,4,2015.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103210021,39,3,0,0,2011.0,5.8,0,2003.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210009,35,3,7,0,2011.0,5.4,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116210741,28,3,2,3,2013.0,6.7,0,2021.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118210845,24,3,0,4,2016.0,7.0,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113112293,29,3,5,3,2012.0,7.0,0,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106210150,38,3,5,0,2011.0,0.0,4,2008.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113112446,29,3,5,3,2012.0,2.6,5,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113112121,32,3,5,3,2009.0,-1.0,4,2013.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121210117,21,3,0,3,2020.0,-1.0,1,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114211197,29,3,0,3,2012.0,-1.0,6,2015.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114110476,33,3,5,3,2008.0,8.2,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115111825,34,3,5,3,2007.0,5.8,0,2015.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120210257,22,3,5,4,2019.0,0.0,5,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
111210411,31,3,7,0,2011.0,8.4,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112150452,30,3,5,3,2011.0,-1.0,4,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115111029,35,3,7,3,2007.0,8.5,0,2015.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116110270,26,3,5,4,2015.0,7.5,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
114210650,28,3,5,3,2013.0,2.2,5,2014.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109210469,35,3,0,0,2011.0,5.0,0,2010.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117110780,26,3,5,4,2016.0,-1.0,4,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109110031,37,3,7,0,2011.0,6.1,0,2009.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117211398,27,3,5,4,2013.0,7.9,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
114210795,27,3,7,4,2013.0,-1.0,6,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
119210706,26,3,2,4,2019.0,9.2,0,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
115210651,28,3,5,4,2013.0,6.3,0,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
111210885,32,3,5,0,2011.0,-1.0,4,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117210919,27,3,5,4,2015.0,-1.0,6,2019.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
111210426,30,3,5,0,2011.0,6.4,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110110095,32,3,7,0,2011.0,7.7,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114110491,29,3,7,4,2013.0,1.9,5,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
114110476,33,3,5,3,2008.0,6.2,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210050,34,3,7,0,2011.0,3.3,5,2009.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110019,29,3,7,3,2011.0,5.2,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115210876,32,3,8,3,2009.0,5.8,0,2015.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110210382,33,3,8,3,2009.0,5.2,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104210019,40,3,5,0,2011.0,0.0,4,2007.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210123,38,0,0,4,2003.0,5.3,0,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112150734,32,3,0,1,2009.0,3.3,5,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119210988,23,3,2,3,2017.0,8.3,0,2020.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117210300,29,3,0,3,2013.0,-1.0,6,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110110109,31,3,0,0,2011.0,-1.0,6,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104110024,40,3,7,0,2011.0,7.3,0,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210413,33,3,5,3,2008.0,7.7,0,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116210741,28,3,2,3,2013.0,7.9,0,2016.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112150448,35,3,7,3,2007.0,7.0,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122210633,20,3,0,3,2021.0,7.6,0,2022.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116210899,26,3,0,3,2014.0,7.2,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109110067,34,3,0,0,2011.0,3.0,5,2009.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210423,33,3,0,0,2011.0,2.0,5,2009.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104110013,42,3,0,0,2011.0,7.8,0,2004.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103210008,41,3,5,0,2011.0,1.3,5,2004.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119111162,24,3,2,4,2018.0,10.0,0,2022.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
111110941,31,3,7,3,2011.0,7.0,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104210013,39,3,5,0,2011.0,0.0,4,2007.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120210123,22,3,0,3,2019.0,9.8,0,2020.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104210035,50,0,8,0,2011.0,7.5,0,2004.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116210876,32,3,8,4,2010.0,-1.0,4,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
117110297,25,3,2,3,2016.0,5.3,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115110912,27,3,7,3,2014.0,5.2,0,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110210108,32,3,7,0,2011.0,0.7,5,2011.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210111,25,3,2,3,2017.0,8.0,0,2021.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112210672,30,3,5,4,2011.0,2.2,5,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210480,23,3,2,3,2017.0,9.8,0,2020.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119210656,24,3,2,3,2018.0,9.1,0,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117110922,26,3,0,4,2015.0,2.9,5,2018.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
116211401,26,3,5,4,2015.0,7.4,0,2018.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
111210391,30,3,0,4,2010.0,6.2,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115112088,27,3,5,3,2014.0,1.0,5,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112110874,42,3,0,3,2000.0,-1.0,4,2012.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121210138,20,3,0,3,2020.0,0.0,5,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105210131,39,3,7,0,2011.0,5.0,0,2009.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110746,23,3,2,4,2018.0,9.8,0,2020.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103210004,40,3,0,0,2011.0,0.0,4,2007.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210816,29,3,7,4,2013.0,4.0,5,2015.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
114211201,31,3,7,4,2010.0,7.2,0,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113112114,34,3,0,4,2007.0,5.8,0,2015.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105210775,43,3,5,0,2011.0,7.9,0,2005.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210796,34,3,5,0,2011.0,7.3,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210479,30,3,5,3,2011.0,5.4,0,2014.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121210132,28,3,0,3,2014.0,9.7,0,2021.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103210025,40,3,0,0,2011.0,5.7,0,2005.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118110081,24,3,2,3,2017.0,10.0,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110150010,33,3,0,0,2011.0,0.9,5,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210559,32,3,5,0,2011.0,2.7,5,2011.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110921,28,3,0,3,2013.0,-1.0,4,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114210818,34,3,5,4,2008.0,-1.0,4,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
118110401,25,3,5,3,2017.0,8.2,0,2020.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113110080,32,3,5,3,2009.0,4.0,5,2013.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114110472,29,3,8,3,2012.0,1.7,5,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115211208,26,3,0,3,2014.0,7.0,0,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109210049,33,3,7,0,2011.0,6.0,0,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111150494,31,3,7,0,2011.0,7.0,0,2012.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110892,33,3,7,0,2011.0,0.0,4,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110454,24,3,2,4,2018.0,8.8,0,2021.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
112210867,59,0,0,4,1982.0,-1.0,4,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210385,31,3,7,1,2009.0,7.0,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107210228,37,3,5,0,2011.0,7.2,0,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
123210215,20,1,4,0,2011.0,7.3,2,2018.1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
119111373,30,3,0,3,2011.0,-1.0,4,2023.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113210443,32,3,5,3,2010.0,7.2,0,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110094,38,3,7,3,2003.0,7.7,0,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112211049,30,3,5,3,2010.0,7.2,0,2013.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104210023,56,0,7,0,2011.0,5.5,0,2006.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116211199,27,3,5,4,2014.0,5.7,0,2017.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
114210771,34,3,5,4,2007.0,5.0,0,2017.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
112211094,29,3,5,3,2011.0,-1.0,4,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117110720,25,3,0,3,2016.0,-1.0,1,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114210818,34,3,5,4,2008.0,2.2,5,2015.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
112210667,34,3,5,3,2008.0,1.9,5,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210605,29,3,0,3,2012.0,-1.0,4,2013.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114110476,33,3,5,3,2008.0,-1.0,4,2015.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119210960,32,3,2,3,2010.0,10.0,0,2020.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119110034,22,3,2,3,2018.0,8.8,0,2020.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118110081,24,3,2,3,2017.0,2.0,5,2021.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111210448,33,3,5,3,2008.0,7.1,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109110095,32,3,5,3,2008.0,5.0,0,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115210399,26,3,7,3,2014.0,5.0,0,2015.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110210122,33,3,5,0,2011.0,5.4,0,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110094,38,3,7,3,2003.0,4.2,5,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117110297,25,3,2,3,2016.0,5.0,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112210088,34,3,5,3,2006.0,6.8,0,2013.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210845,24,3,0,4,2016.0,8.0,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
115111211,29,3,7,3,2011.0,7.0,0,2015.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112110933,34,3,5,3,2007.0,8.8,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210084,28,3,0,3,2012.0,7.6,0,2015.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107210033,38,3,7,0,2011.0,10.0,0,2009.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210614,32,3,5,0,2011.0,2.1,5,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107210025,36,3,5,0,2011.0,8.2,0,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104210034,42,3,0,0,2011.0,0.0,4,2007.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210395,31,3,0,3,2010.0,-1.0,4,2014.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118111780,29,3,0,3,2012.0,9.4,0,2018.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118210116,26,3,0,3,2015.0,7.0,0,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103210007,39,3,7,0,2011.0,6.8,0,2007.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114111366,47,3,0,1,1995.0,8.3,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210267,27,3,8,4,2015.0,-1.0,4,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
109210296,36,3,5,0,2011.0,0.0,4,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
